Sonnet,line,sentiment_m,sentiment_v,sentiment_r
108,11,1,-0.00635,-0.093187804
108,12,1,-0.00635,0.210658327
108,13,1,0.679225,0.249911455
108,14,0,-0.70452,-0.569945403
109,1,0,-0.00635,-0.460224428
109,2,-1,-0.00635,-0.154243654
109,3,1,0.467707,-0.016147172
109,4,1,-0.00635,-0.11014799
109,5,1,0.679225,0.85134546
109,6,1,0.382454,0.614835312
109,7,1,-0.00635,-0.039296321
109,8,1,-0.00635,-0.027149212
109,9,0,-0.00635,-0.097914186
109,10,-1,-0.00635,-0.660529722
109,11,1,-0.00635,-0.869245317
109,12,1,0.426265,0.308017287
109,13,-1,-0.00635,-0.387006554
109,14,1,0.525296,0.666253448
110,1,-1,0.185145,0.133400739
110,2,-1,-0.00635,0.248694234
110,3,-1,0.466308,-0.324200194
110,4,-1,-0.00635,-0.14174535
110,5,0,0.703014,0.500663332
110,6,-1,-0.17115,0.19052526
110,7,1,-0.00635,0.765498337
110,8,1,0.793434,0.540398849
110,9,1,-0.32497,0.635210506
110,10,1,-0.00635,0.35367795
110,11,1,0.525296,0.088547496
110,12,1,0.793434,0.627057122
110,13,1,0.950054,0.980160643
110,14,1,0.712056,0.896577554
111,1,1,-0.00635,0.051092793
111,2,-1,-0.46006,-0.939322006
111,3,-1,-0.37363,-0.929831146
111,4,-1,-0.00635,-0.029436987
111,5,-1,-0.00635,0.220374348
111,6,-1,-0.00635,-0.333597336
111,7,-1,0.737244,0.074266863
111,8,1,0.131432,-0.941038397
111,9,1,0.382454,0.413917555
111,10,1,0.543272,0.050634393
111,11,1,-0.83703,-0.336421755
111,12,1,-0.00635,-0.123979421
111,13,1,0.766954,-0.68557176
111,14,1,-0.32497,0.10872332
112,1,1,0.638859,-0.45035801
112,2,-1,-0.48041,-0.760400685
112,3,1,0.382454,-0.503812689
112,4,1,0.076749,-0.205081083
112,5,1,-0.00635,0.976208681
112,6,0,0.185145,0.440585559
112,7,1,0.231109,0.044033952
112,8,1,-0.51948,-0.13659419
112,9,1,0.525296,-0.506979261
112,10,1,-0.00635,0.033450786
112,11,1,-0.55597,0.000909156
112,12,1,-0.50022,-0.090521674
112,13,1,0.435091,0.767846022
112,14,0,-0.70452,-0.815244206
113,1,-1,-0.00635,-0.191991569
113,2,0,-0.00635,-0.040166635
113,3,-1,-0.37395,-0.249420117
113,4,-1,-0.00635,-0.051782693
113,5,-1,-0.32497,0.147959917
113,6,-1,-0.00635,-0.027250824
113,7,-1,-0.32497,-4.41247E-06
113,8,-1,-0.2084,-0.129085897
113,9,0,0.447363,-0.016994554
113,10,0,0.791066,0.272916608
113,11,0,-0.00635,0.015742965
113,12,1,-0.00635,0.051727568
113,13,0,-0.41733,0.357023725
113,14,0,0.505382,-0.069485853
114,1,1,-0.00635,0.233702384
114,2,-1,0.131432,-0.798497931
114,3,1,0.447363,0.023755398
114,4,1,0.679225,0.644450725
114,5,-1,-0.00635,-0.481196953
114,6,1,0.487513,0.844660498
114,7,1,0.817115,0.124396182
114,8,1,-0.00635,-0.000358032
114,9,-1,0.104198,0.166496786
114,10,0,0.666308,0.412884166
114,11,0,0.287729,0.138267015
114,12,-1,-0.00635,0.069826297
114,13,-1,-0.84413,-0.493424356
114,14,0,0.609257,0.817797475
115,1,-1,-0.00635,-0.590895772
115,2,0,-0.75759,-0.343999093
115,3,-1,-0.32497,-0.526166784
115,4,0,-0.00635,0.236663341
115,5,0,-0.49042,-0.435926731
115,6,-1,-0.00635,-0.132133737
115,7,-1,0.624327,0.186546202
115,8,-1,0.543272,0.052196533
115,9,-1,-0.76017,-0.435102406
115,10,-1,0.679225,0.505833012
115,11,1,0.287729,0.074015787
115,12,1,-0.37234,-0.115366891
115,13,1,0.679225,0.294246139
115,14,1,0.404629,0.619617068
116,1,0,0.447363,-0.198460568
116,2,-1,0.411625,-0.804465711
116,3,-1,-0.00635,-0.05323216
116,4,-1,-0.00635,-0.059521055
116,5,1,-0.32497,-0.141064027
116,6,1,0.055221,0.265681889
116,7,1,-0.00635,0.811625231
116,8,1,-0.00635,-0.028218647
116,9,1,0.360926,0.390177197
116,10,-1,-0.00635,0.126269558
116,11,1,0.679225,-0.009393165
116,12,1,-0.59828,-0.645238508
116,13,0,-0.43897,-0.397921836
116,14,1,0.533046,-0.372815102
117,1,-1,-0.22411,-0.573124063
117,2,-1,0.666308,0.237751172
117,3,-1,0.888805,-0.101433787
117,4,-1,-0.00635,-0.180520253
117,5,-1,-0.00635,-0.03743059
117,6,-1,-0.00635,0.199778531
117,7,-1,-0.00635,0.310200902
117,8,-1,-0.00635,-0.519542696
117,9,-1,-0.37234,-0.137527024
117,10,0,-0.00635,-0.028511486
117,11,-1,-0.00635,-0.047446224
117,12,0,-0.91722,-0.757399705
117,13,1,-0.00635,0.248275484
117,14,1,0.844672,0.841190056
118,1,1,0.690958,0.724916245
118,2,1,0.382454,0.272811082
118,3,1,0.021421,-0.326166231
118,4,1,-0.48041,-0.729951998
118,5,1,0.525296,0.796945735
118,6,-1,-0.46006,-0.194682433
118,7,-1,-0.55597,-0.024431128
118,8,-1,0.447363,-0.410486203
118,9,0,0.679225,0.213914609
118,10,-1,0.660172,-0.351448221
118,11,-1,-0.00635,0.689739249
118,12,1,0.049193,0.024537897
118,13,1,0.609257,0.561938563
118,14,0,-0.86222,-0.936812613
119,1,-1,-0.55597,-0.312771697
119,2,-1,-0.73918,-0.913463288
119,3,-1,-0.00635,0.010765072
119,4,-1,0.380624,-0.520145714
119,5,-1,-0.08945,-0.892705265
119,6,0,0.792034,0.474503446
119,7,-1,-0.00635,-0.338738367
119,8,-1,-0.47879,-0.736865849
119,9,1,0.541873,0.715229558
119,10,1,0.104198,0.291661547
119,11,1,0.287729,-0.652533945
119,12,1,0.79817,0.930347157
119,13,1,-0.00635,-0.389653417
119,14,1,0.560603,-0.15227277
120,1,1,-0.41733,-0.649672299
120,2,-1,-0.5733,-0.859239626
120,3,-1,-0.00635,-0.194163999
120,4,-1,-0.1169,-0.510668432
120,5,-1,-0.08945,-0.401673621
120,6,-1,-0.73918,0.384294684
120,7,-1,-0.32497,-0.761874141
120,8,-1,-0.83703,-0.860039714
120,9,-1,-0.46006,-0.469344579
120,10,-1,-0.27546,-0.800101338
120,11,-1,0.131432,0.269463815
120,12,-1,-0.00635,0.620396771
120,13,1,-0.00635,-0.457894517
120,14,1,-0.00635,-0.153838825
121,1,0,-0.5733,-0.462293568
121,2,-1,-0.00635,-0.253605194
121,3,-1,0.359634,-0.766213655
121,4,-1,-0.0577,0.083723107
121,5,-1,-0.00635,-0.791339281
121,6,-1,-0.00635,0.074072962
121,7,-1,-0.00635,-0.306291015
121,8,-1,-0.17115,-0.38287424
121,9,1,-0.32497,0.089243051
121,10,0,-0.60635,-0.362807982
121,11,1,0.237244,0.044693586
121,12,1,-0.00635,-0.70870649
121,13,-1,-0.71647,-0.899744654
121,14,-1,-0.5901,-0.938944522
122,1,1,0.467707,0.720126162
122,2,1,-0.00635,0.396840034
122,3,1,-0.00635,0.139953326
122,4,1,-0.00635,0.567692928
122,5,0,-0.00635,0.116766702
122,6,0,-0.00635,0.049351916
122,7,-1,-0.00635,-0.186133916
122,8,1,0.23423,0.829217209
122,9,-1,-0.51948,-0.867162753
122,10,1,0.831432,0.330278658
122,11,1,0.404629,0.163593875
122,12,1,0.543272,0.695919946
122,13,0,-0.00635,0.131226321
122,14,-1,-0.00635,-0.761309841
123,1,1,-0.32497,-0.127259381
123,2,0,-0.00635,0.172218337
123,3,-1,-0.37234,0.178980859
123,4,-1,-0.00635,-0.704179229
123,5,0,0.506781,0.612233444
123,6,1,-0.00635,-0.055718434
123,7,1,0.426265,0.011493627
123,8,-1,-0.00635,-0.057064425
123,9,-1,-0.00635,-0.054425827
123,10,-1,-0.00635,0.042127141
123,11,-1,-0.00635,0.00898498
123,12,-1,-0.00635,-0.303231554
123,13,0,-0.00635,0.658352507
123,14,1,0.447363,0.415563595
124,1,-1,0.560603,-0.005700172
124,2,-1,-0.5901,-0.306199161
124,3,-1,0.131432,-0.2588717
124,4,-1,-0.00635,0.001253391
124,5,1,-0.70452,-0.109619674
124,6,1,-0.73703,-0.649564162
124,7,1,-0.00635,-0.612470537
124,8,-1,0.336168,0.088268826
124,9,1,-0.46006,-0.832531786
124,10,1,-0.00635,-0.009436544
124,11,1,-0.39516,-0.386170297
124,12,1,0.410764,-0.235258185
124,13,0,-0.538,-0.637088418
124,14,1,-0.71647,-0.737462962
125,1,0,-0.27546,-0.302038383
125,2,-1,0.543272,0.14452726
125,3,1,0.666308,0.790351881
125,4,-1,-0.67417,-0.652872835
125,5,-1,0.472121,-0.216586207
125,6,-1,-0.43897,-0.864212983
125,7,-1,0.487513,0.266114809
125,8,-1,-0.538,0.525664042
125,9,1,-0.32497,-0.095548478
125,10,1,0.560603,0.366980505
125,11,1,-0.32497,-0.416761799
125,12,1,-0.00635,0.261927184
125,13,-1,0.447363,-0.227594524
125,14,1,-0.00635,-0.321892594
126,1,1,0.624327,0.844612396
126,2,1,-0.00635,-0.064758103
126,3,1,-0.00635,0.064327732
126,4,1,0.487513,-0.312022695
126,5,1,-0.00635,0.040313676
126,6,1,-0.00635,-0.072042602
126,7,1,-0.00635,0.552393448
126,8,1,-0.90624,-0.963880288
126,9,-1,0.209257,-0.267874081
126,10,-1,0.237244,-0.199208762
126,11,-1,-0.24995,-0.043041331
126,12,-1,-0.00635,-0.018323641
127,1,-1,-0.26588,-0.740339399
127,2,-1,-0.27546,-0.396510217
127,3,1,0.415501,0.042312527
127,4,-1,-0.46006,-0.976597849
127,5,-1,0.525296,0.227429212
127,6,-1,-0.00635,-0.323703697
127,7,-1,0.560603,0.666798606
127,8,-1,0.567815,-0.905035585
127,9,1,-0.00635,-0.007488778
127,10,-1,-0.46006,0.269374199
127,11,-1,0.365554,-0.42686531
127,12,-1,0.287729,-0.762239631
127,13,0,-0.76803,-0.737246627
127,14,1,0.624327,0.228556941
128,1,0,-0.00635,0.256809459
128,2,1,0.638859,0.886566208
128,3,1,0.766954,0.659932049
128,4,1,-0.00635,-0.06113571
128,5,-1,-0.30043,-0.009507889
128,6,-1,0.766954,0.414467188
128,7,-1,-0.51948,-0.510454893
128,8,-1,0.382454,0.18073777
128,9,0,-0.00635,-0.602249318
128,10,0,-0.00635,-0.097962288
128,11,1,0.467707,0.376774584
128,12,1,-0.70452,-0.506115038
128,13,0,0.74155,0.876174394
128,14,1,0.447363,0.235052601
129,1,-1,-0.69193,-0.858061185
129,2,-1,-0.00635,-0.097151698
129,3,-1,-0.70452,-0.976214088
129,4,-1,-0.9859,-0.952420656
129,5,-1,-0.1845,-0.881493788
129,6,-1,-0.32497,-0.591830533
129,7,-1,-0.69193,-0.886523637
129,8,-1,-0.538,-0.589391801
129,9,-1,-0.538,0.0799203
129,10,-1,-0.00635,0.145515033
129,11,0,0.16028,-0.238350895
129,12,0,0.74747,0.355982629
129,13,-1,0.525296,-0.281398006
129,14,-1,-0.538,-0.905794841
130,1,0,-0.30291,0.390880086
130,2,0,-0.00635,-0.033893463
130,3,-1,-0.00635,-0.086250088
130,4,-1,-0.00635,-0.390316159
130,5,1,-0.00635,0.135675835
130,6,0,-0.46006,-0.185658301
130,7,1,0.678364,0.853537528
130,8,0,-0.00635,-0.08353828
130,9,0,0.793434,0.934157671
130,10,0,0.608181,0.93410497
130,11,0,0.382454,0.153340651
130,12,0,-0.00635,0.191025424
130,13,1,0.873735,-0.071071236
130,14,1,-0.00635,-0.878555826
131,1,-1,-0.00635,-0.530783756
131,2,-1,0.525296,-0.889943118
131,3,0,0.609257,0.6738833
131,4,0,0.829386,0.862057458
131,5,0,0.737244,0.477740711
131,6,0,0.679225,-0.465987866
131,7,0,0.554898,-0.552709344
131,8,1,-0.32497,-0.289871201
131,9,1,0.370614,-0.025623553
131,10,-1,-0.00635,-0.279215261
131,11,0,-0.00635,-0.08960997
131,12,1,-0.00635,0.320371595
131,13,-1,0.525296,0.007002908
131,14,-1,-0.00635,-0.85345512
132,1,1,0.447363,-0.726783965
132,2,0,-0.51948,-0.918984599
132,3,1,0.287729,0.205277966
132,4,1,-0.03412,-0.634093777
132,5,1,0.78493,-0.253787348
132,6,0,0.467707,-0.31449654
132,7,1,-0.00635,-0.034315942
132,8,0,0.577395,-0.0414754
132,9,1,-0.48041,-0.608409195
132,10,0,0.287729,0.170097615
132,11,1,-0.48041,-0.051420186
132,12,1,0.076749,-0.655642502
132,13,1,0.593649,-0.629955932
132,14,-1,-0.34887,-0.527250264
133,1,-1,-0.00635,-0.566954801
133,2,-1,0.525296,-0.865065833
133,3,-1,0.299031,-0.82522249
133,4,-1,-0.5733,-0.889931062
133,5,-1,-0.63703,-0.793174498
133,6,-1,0.15845,0.188726089
133,7,-1,-0.00635,-0.291132547
133,8,-1,-0.00635,-0.305430023
133,9,-1,-0.55597,-0.392165234
133,10,1,-0.68558,-0.859166354
133,11,1,-0.00635,0.414332079
133,12,1,-0.00635,-0.468772573
133,13,-1,-0.00635,0.334096505
133,14,0,-0.00635,0.550014689
134,1,-1,-0.00635,0.068581109
134,2,-1,-0.00635,0.22441891
134,3,-1,-0.00635,-0.460220451
134,4,1,0.609257,0.548800574
134,5,-1,-0.59882,-0.351605827
134,6,-1,0.560603,0.233848804
134,7,0,-0.00635,0.457522751
134,8,-1,-0.00635,0.160144687
134,9,-1,0.624327,0.600784749
134,10,-1,-0.00635,0.110613226
134,11,-1,0.525296,-0.507064621
134,12,-1,-0.94101,-0.87111024
134,13,-1,-0.34887,0.042976946
134,14,-1,-0.4394,-0.658059047
135,1,1,0.426265,0.148694377
135,2,1,-0.00635,0.184425107
135,3,-1,-0.00635,-0.136523031
135,4,-1,0.487513,0.463195081
135,5,1,-0.00635,0.436682197
135,6,-1,-0.19785,-0.606770365
135,7,1,0.593649,0.676193573
135,8,-1,0.506781,-0.841801152
135,9,1,-0.00635,-0.039796484
135,10,1,-0.00635,0.813561002
135,11,1,0.633584,0.580978579
135,12,1,-0.00635,0.357052686
135,13,0,-0.92723,-0.648868234
135,14,1,-0.00635,0.161373344
136,1,-1,-0.00635,0.248271879
136,2,0,-0.48041,0.09031348
136,3,1,0.104198,0.252608285
136,4,1,0.938644,0.880945087
136,5,1,0.910657,0.907777161
136,6,1,-0.00635,0.404686285
136,7,0,0.817115,0.779996362
136,8,-1,0.076749,-0.007047344
136,9,-1,0.076749,0.320220577
136,10,1,-0.00635,0.231374586
136,11,-1,0.399892,0.296478603
136,12,1,-0.39064,0.560104341
136,13,1,0.991927,0.792127063
136,14,1,-0.00635,0.881750892
137,1,-1,-0.1169,-0.527967913
137,2,-1,-0.00635,-0.089544467
137,3,1,0.262756,0.574528411
137,4,-1,0.021421,-0.052387637
137,5,-1,-0.00635,-0.728744347
137,6,-1,-0.00635,0.157831059
137,7,-1,-0.00635,-0.439912128
137,8,-1,-0.00635,-0.158756808
137,9,0,-0.00635,-0.660629034
137,10,-1,-0.00635,0.042762165
137,11,-1,-0.00635,-0.270067579
137,12,-1,0.593649,-0.72035704
137,13,-1,0.447363,0.022790247
137,14,-1,-0.00635,-0.867104956
138,1,0,0.824327,0.48665652
138,2,0,-0.46006,-0.76197078
138,3,0,-0.00635,-0.371363212
138,4,1,-0.00635,-0.546040416
138,5,0,-0.00635,-0.562577253
138,6,0,0.679225,-0.462801562
138,7,-1,0.404629,-0.723551299
138,8,-1,0.336168,-0.5300575
138,9,-1,0.586114,-0.721648839
138,10,-1,-0.00635,-0.284602085
138,11,0,0.873735,0.837633974
138,12,-1,0.893541,0.439405377
138,13,0,-0.00635,-0.194994787
138,14,0,-0.55597,-0.444312733
139,1,-1,-0.51948,-0.69019709
139,2,-1,-0.00635,-0.705980886
139,3,0,-0.00635,0.187538201
139,4,0,-0.00635,0.000189985
139,5,0,-0.00635,0.322845564
139,6,-1,0.404629,0.05288028
139,7,-1,-0.00635,-0.293007166
139,8,-1,0.131432,0.050763908
139,9,1,0.817115,0.479471271
139,10,1,-0.00635,-0.061773592
139,11,1,-0.50022,-0.232019429
139,12,1,-0.00635,-0.434452095
139,13,-1,-0.00635,-0.526854664
139,14,0,-0.91076,-0.721027426
140,1,-1,-0.19785,-0.549656967
140,2,-1,-0.51948,-0.866849157
140,3,0,-0.5733,-0.111680175
140,4,0,-0.55597,-0.828935681
140,5,1,0.467707,0.435086248
140,6,0,-0.83961,0.087049367
140,7,-1,-0.55597,-0.67413997
140,8,0,-0.17115,-0.108551668
140,9,-1,-0.72809,-0.797843953
140,10,-1,-0.74995,-0.715759179
140,11,-1,-0.72713,-1
140,12,-1,-0.81432,-0.774037594
140,13,0,-0.00635,-0.335647956
140,14,0,0.652853,0.589532068
141,1,0,-0.16254,-0.386423051
141,2,-1,-0.37234,-0.067245994
141,3,1,0.477718,0.299259208
141,4,1,0.467707,0.436899092
141,5,-1,0.543272,0.12057038
141,6,-1,-0.10872,-0.092546441
141,7,-1,-0.33886,-0.440840115
141,8,-1,-0.27546,0.124831091
141,9,0,-0.00635,-0.332057942
141,10,-1,-0.30043,-0.161214619
141,11,-1,-0.00635,-0.146990416
141,12,0,0.506781,-0.789200225
141,13,1,0.560603,0.027492515
141,14,0,-0.65156,-0.910128078
142,1,-1,0.336168,-0.816247889
142,2,-1,-0.85737,-0.922743779
142,3,0,-0.00635,0.10781087
142,4,0,0.426265,0.002228486
142,5,-1,-0.00635,-0.144733901
142,6,-1,-0.00635,-0.471823085
142,7,-1,0.679225,-0.39464604
142,8,-1,-0.00635,-0.799798617
142,9,1,0.679225,0.718118299
142,10,1,0.506781,0.325663582
142,11,1,-0.32497,-0.820985768
142,12,1,-0.5901,-0.654540564
142,13,0,-0.19785,-0.326406245
142,14,-1,-0.48041,-0.175092536
143,1,0,0.15845,0.145272906
143,2,-1,-0.46006,-0.407066722
143,3,-1,0.21141,-0.075226607
143,4,-1,-0.00635,0.09775428
143,5,-1,-0.5733,-0.719941832
143,6,-1,0.131432,-0.25813867
143,7,-1,-0.00635,-0.004583567
143,8,-1,0.39451,-0.82429674
143,9,-1,-0.00635,-0.069844071
143,10,-1,-0.00635,0.080616228
143,11,1,0.631647,0.45280103
143,12,1,0.87901,0.598149321
143,13,1,0.399892,0.43438771
143,14,1,-0.51948,-0.339223304
144,1,0,0.638859,0.816597406
144,2,0,0.382454,-0.057279891
144,3,1,0.679225,0.782171774
144,4,-1,-0.67901,-0.889241597
144,5,-1,-0.79763,-0.692754337
144,6,-1,0.467707,0.683180074
144,7,-1,-0.71647,-0.937837488
144,8,-1,0.359634,-0.869163779
144,9,-1,-0.00635,-0.101271644
144,10,-1,-0.32497,-0.119758298
144,11,0,0.691819,0.376207798
144,12,-1,-0.73918,-0.445175154
144,13,-1,-0.54704,-0.16948341
144,14,0,-0.50022,-0.40156797
145,1,0,0.525296,0.393236844
145,2,-1,-0.62196,-0.888335672
145,3,-1,-0.00635,-0.223175213
145,4,0,-0.64435,-0.611738812
145,5,1,0.560603,0.503228906
145,6,-1,0.487513,0.228185175
145,7,0,0.404629,-0.294312761
145,8,0,0.336168,0.286106676
145,9,1,-0.62196,-0.881106795
145,10,1,0.467707,0.1646254
145,11,1,0.382454,-0.073587031
145,12,-1,-0.34887,-0.260827483
145,13,1,-0.88105,-0.955700243
145,14,1,0.447363,0.12478709
146,1,-1,-0.83703,-0.970368056
146,2,-1,-0.17115,-0.340543255
146,3,-1,-0.84413,-0.580442805
146,4,-1,-0.24133,-0.707235458
146,5,-1,-0.00635,-0.700427258
146,6,-1,-0.00635,-0.186029508
146,7,-1,-0.00635,-0.860802077
146,8,-1,-0.00635,-0.185804534
146,9,1,-0.34887,-0.175207323
146,10,1,-0.5901,-0.414772954
146,11,1,0.593649,-0.689466049
146,12,1,-0.2845,0.276971113
146,13,1,-0.65156,-0.627080055
146,14,1,-0.96006,-0.307467095
147,1,-1,0.666308,0.159641913
147,2,-1,-0.00635,-0.410024323
147,3,-1,-0.46006,-0.458235645
147,4,-1,0.021421,-0.613593045
147,5,1,0.679225,0.71917344
147,6,-1,-0.55597,-0.926870064
147,7,-1,-0.34887,-0.441062479
147,8,-1,-0.32497,-0.670545108
147,9,-1,0.525296,0.077362307
147,10,-1,-0.00635,-0.697791333
147,11,-1,-0.00635,-0.25503987
147,12,-1,0.336168,-0.615782441
147,13,1,0.679225,0.794014857
147,14,-1,-0.73918,-0.606370508
148,1,0,0.679225,0.392215139
148,2,-1,0.235199,-0.502031603
148,3,-1,-0.00635,-0.286171372
148,4,-1,-0.00635,-0.586075112
148,5,0,0.336168,-0.218394328
148,6,-1,-0.00635,-0.393400292
148,7,0,-0.34123,-0.092324823
148,8,-1,-0.48762,-0.107909995
148,9,-1,0.447363,0.135416556
148,10,-1,-0.24995,-0.948780613
148,11,0,-0.22411,-0.282040301
148,12,0,-0.48525,-0.025425675
148,13,-1,0.15845,-0.302719458
148,14,-1,-0.51948,-0.488400442
149,1,-1,0.104198,-0.731309673
149,2,0,-0.00635,-0.112471873
149,3,0,-0.00635,-0.195751868
149,4,0,-0.00635,-0.337291199
149,5,0,0.525296,-0.564164066
149,6,0,-0.00635,-0.11473454
149,7,-1,-0.00635,-0.129497438
149,8,-1,-0.66555,-0.411318172
149,9,-1,0.757481,0.051502345
149,10,-1,0.402691,-0.910296249
149,11,-1,0.652853,-0.447601891
149,12,-1,-0.00635,-0.015176863
149,13,0,0.198278,0.305179257
149,14,-1,-0.43897,-0.057129059
150,1,0,0.534338,0.445189324
150,2,1,-0.00635,-0.001340087
150,3,-1,0.447363,-0.309972075
150,4,-1,0.012594,-0.434484908
150,5,1,-0.46006,-0.534196991
150,6,-1,-0.39354,-0.235036567
150,7,1,0.525296,0.538753058
150,8,1,0.021421,-0.114243761
150,9,1,0.679225,0.722736856
150,10,-1,-0.62196,-0.933193887
150,11,1,0.312271,-0.095534432
150,12,-1,0.377933,-0.403004137
150,13,1,0.679225,0.503192985
150,14,1,0.808934,0.947819812
151,1,-1,0.679225,-0.32073261
151,2,1,0.679225,-0.232000722
151,3,-1,-0.17115,-0.547191513
151,4,0,-0.48041,-0.097471509
151,5,-1,-0.89666,-0.730006563
151,6,-1,-0.77966,-0.939744734
151,7,0,-0.00635,-0.167152567
151,8,-1,0.776103,0.79172472
151,9,1,-0.00635,0.001094605
151,10,1,0.966954,1
151,11,0,-0.19785,0.245875097
151,12,0,-0.00635,0.083185282
151,13,1,-0.24995,-0.257714762
151,14,0,0.831432,0.834919245
152,1,-1,0.638859,0.599083398
152,2,-1,0.691819,0.378770266
152,3,-1,-0.27546,-0.42170346
152,4,-1,0.131432,-0.266147996
152,5,0,-0.32497,-0.430215746
152,6,-1,-0.00635,-0.696862538
152,7,-1,-0.00635,-0.451160335
152,8,-1,0.624327,-0.893555071
152,9,1,0.487513,0.817533473
152,10,1,0.809473,0.643089819
152,11,0,0.543272,0.06811724
152,12,-1,-0.06189,-0.651380424
152,13,-1,0.336168,0.137490295
152,14,-1,0.287729,-0.824851283
153,1,0,-0.00635,-0.554664754
153,2,1,0.32422,0.20157186
153,3,0,-0.37234,0.357159206
153,4,0,-0.00635,-0.208125939
153,5,1,0.447363,0.568683808
153,6,1,0.467707,0.205918707
153,7,0,-0.00635,-0.485921377
153,8,1,-0.22411,0.097166613
153,9,1,-0.77018,0.352104375
153,10,0,-0.00635,0.050511838
153,11,-1,0.131432,-0.562195854
153,12,-1,-0.51948,-0.826604837
153,13,-1,-0.49042,-0.907316586
153,14,0,-0.00635,-0.008998341
154,1,0,-0.52347,0.289824218
154,2,0,-0.00635,0.179733838
154,3,0,-0.00635,-0.157822731
154,4,0,0.691819,0.054448511
154,5,1,-0.37234,-0.242418824
154,6,1,0.638859,0.784551279
154,7,0,0.426265,0.126414113
154,8,-1,0.525296,-0.288803382
154,9,0,0.560603,0.285786865
154,10,1,-0.37234,0.10319915
154,11,1,0.185145,0.642475055
154,12,0,-0.00635,-0.067047059
154,13,0,-0.00635,0.28775197
154,14,-1,-0.75694,-0.282616844
